RRUFFID,normalized_formula_df_rruff,normalized_formula_df_cod,composition_df,cod_id
R040018,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016991
R040018,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016992
R040018,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016993
R040018,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016994
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000267
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000268
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000269
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000270
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000271
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000272
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000273
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000274
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000275
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000319
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000320
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000321
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000322
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000534
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000535
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000536
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000537
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000538
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000539
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000540
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000541
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000817
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000818
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001096
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001573
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002355
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002356
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002357
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002358
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002359
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002360
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003570
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003571
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003572
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006152
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006398
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9007377
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9010414
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011461
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011462
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011463
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011464
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011465
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011466
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011467
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013093
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013094
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013095
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013096
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013097
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013098
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013099
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013100
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013101
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9014297
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9014501
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015274
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015658
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015858
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016385
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016598
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",1549722
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016991
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016992
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016993
R040052,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016994
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000267
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000268
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000269
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000270
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000271
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000272
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000273
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000274
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000275
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000319
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000320
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000321
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000322
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000534
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000535
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000536
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000537
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000538
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000539
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000540
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000541
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000817
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000818
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001096
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001573
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002355
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002356
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002357
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002358
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002359
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002360
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003570
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003571
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003572
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006152
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006398
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9007377
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9010414
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011461
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011462
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011463
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011464
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011465
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011466
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011467
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013093
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013094
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013095
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013096
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013097
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013098
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013099
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013100
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013101
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9014297
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9014501
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015274
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015658
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015858
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016385
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016598
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",1549722
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016991
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016992
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016993
R040057,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016994
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000267
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000268
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000269
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000270
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000271
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000272
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000273
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000274
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000275
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000319
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000320
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000321
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000322
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000534
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000535
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000536
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000537
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000538
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000539
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000540
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000541
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000817
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000818
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001096
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001573
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002355
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002356
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002357
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002358
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002359
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002360
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003570
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003571
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003572
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006152
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006398
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9007377
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9010414
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011461
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011462
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011463
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011464
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011465
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011466
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9011467
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013093
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013094
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013095
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013096
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013097
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013098
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013099
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013100
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9013101
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9014297
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9014501
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015274
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015658
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9015858
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016385
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016598
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",1549722
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016991
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016992
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016993
R050117,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9016994
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000267
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000268
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000269
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000270
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000271
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000272
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000273
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000274
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000275
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000319
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000320
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000321
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000322
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000534
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000535
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000536
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000537
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000538
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000539
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000540
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000541
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000817
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9000818
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001096
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9001573
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002355
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002356
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002357
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002358
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002359
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9002360
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003570
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003571
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9003572
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006152
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9006398
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9007377
R060535,Mg2SiO4,Mg2O4Si,"{'Mg': 2.0, 'Si': 1.0, 'O': 4.0}",9010414
